action_taken,loan_type,loan_amount,income,debt_to_income_ratio,loan_to_value_ratio,interest_rate,property_value,loan_term,loan_type.1,loan_purpose,occupancy_type,applicant_age,negative_amortization,rate_spread,derived_race_2 or more minority races,derived_race_American Indian or Alaska Native,derived_race_Asian,derived_race_Black or African American,derived_race_Free Form Text Only,derived_race_Joint,derived_race_Native Hawaiian or Other Pacific Islander,derived_race_Race Not Available,derived_race_White,derived_sex_Female,derived_sex_Joint,derived_sex_Male,derived_sex_Sex Not Available,y_pred
1,1,155000.0,299.0,33.0,66.079,5.0,1775000.0,360.0,1,2,1,50.0,2,0.72,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,35000.0,292.0,36.0,87.9,,765000.0,240.0,1,2,1,40.0,2,,False,False,True,False,False,False,False,False,False,False,True,False,False,1
1,1,45000.0,88.0,10.0,17.778,3.4,225000.0,60.0,1,31,1,50.0,2,-0.15,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,1,25000.0,217.0,39.0,77.587,,695000.0,120.0,1,32,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,1,125000.0,258.0,,,,,360.0,1,2,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,35000.0,93.0,33.0,39.019,,145000.0,360.0,1,4,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
6,1,555000.0,177.0,,,4.5,695000.0,360.0,1,32,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
5,1,15000.0,100.0,,,,,60.0,1,31,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,105000.0,137.0,25.0,80.0,4.45,125000.0,360.0,1,2,1,40.0,2,0.21,False,False,False,False,False,True,False,False,False,False,True,False,False,1
3,1,365000.0,105.0,41.0,60.333,,605000.0,360.0,1,31,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,305000.0,530.0,25.0,35.29,,855000.0,240.0,1,32,1,50.0,2,,False,False,False,False,False,False,False,True,False,False,False,False,True,1
1,1,265000.0,276.0,,,,,,1,1,2,30.0,1111,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,2,55000.0,64.0,25.0,96.5,5.25,55000.0,360.0,2,1,1,30.0,2,2.118,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,205000.0,750.0,25.0,96.74,,1195000.0,361.0,1,2,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,455000.0,97.0,44.0,73.384,4.5,725000.0,360.0,1,31,1,50.0,2,0.309,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,1,195000.0,241.0,,,,,180.0,1,31,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,35000.0,150.0,25.0,85.71,,225000.0,360.0,1,31,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,1905000.0,1265.0,33.0,69.09,3.0,2755000.0,360.0,1,31,1,50.0,2,-0.119,False,False,False,False,False,False,False,False,True,False,False,True,False,1
3,2,485000.0,187.0,36.0,80.0,,605000.0,360.0,2,32,1,,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,105000.0,190.0,25.0,70.5,,405000.0,360.0,1,2,1,40.0,2,,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,1,755000.0,250.0,25.0,35.73,2.75,2105000.0,360.0,1,31,1,50.0,2,-0.35046,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,15000.0,143.0,40.0,61.0,5.0,625000.0,180.0,1,2,1,50.0,2,0.63,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,3,145000.0,97.0,25.0,100.0,4.125,145000.0,360.0,3,1,1,50.0,2,0.3955,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,3,305000.0,96.0,41.0,100.0,4.625,305000.0,360.0,3,1,1,30.0,2,0.697,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,25000.0,218.0,10.0,1.47,,1705000.0,360.0,1,2,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
3,1,205000.0,2900.0,10.0,32.318,,1005000.0,360.0,1,4,1,40.0,2,,False,False,True,False,False,False,False,False,False,False,False,True,False,1
1,1,105000.0,86.0,10.0,25.674,3.625,385000.0,60.0,1,4,1,60.0,2,-0.305,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,85000.0,198.0,42.0,74.222,4.74,505000.0,120.0,1,32,1,40.0,2,0.842,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,115000.0,150.0,,,,,,1,32,1,40.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,355000.0,114.0,33.0,62.5,4.375,565000.0,360.0,1,32,1,50.0,2,0.428,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,135000.0,56.0,,,,,,1,1,1,30.0,1111,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
3,1,25000.0,130.0,10.0,101.251,,105000.0,120.0,1,4,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,145000.0,138.0,38.0,79.999,4.39,775000.0,360.0,1,2,1,40.0,2,0.13,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,2,235000.0,62.0,,,,,360.0,2,32,1,30.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,55000.0,97.0,,,,,,1,1,1,23.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,1125000.0,300.0,33.0,73.607,2.75,1525000.0,360.0,1,31,1,40.0,2,-0.873,False,False,True,False,False,False,False,False,False,False,False,True,False,1
3,1,45000.0,58.0,10.0,29.2,,135000.0,240.0,1,2,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
5,2,155000.0,50.0,,,,,360.0,2,32,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,15000.0,167.0,10.0,79.6,4.15,225000.0,180.0,1,2,1,30.0,2,0.9,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,135000.0,85.0,33.0,45.0,4.125,305000.0,360.0,1,32,1,30.0,2,0.55,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,1,15000.0,95.0,25.0,98.06,,175000.0,300.0,1,4,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,135000.0,598.0,10.0,73.43,2.49,665000.0,240.0,1,4,1,60.0,2,-1.74,False,False,False,False,False,False,False,False,True,False,False,True,False,1
4,1,85000.0,109.0,,,,,180.0,1,32,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,275000.0,213.0,25.0,53.922,3.5,515000.0,156.0,1,32,1,50.0,2,0.476,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,75000.0,57.0,33.0,56.24,,125000.0,180.0,1,4,1,60.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,1,85000.0,44.0,,,,,180.0,1,32,1,40.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,2,375000.0,102.0,,,4.75,,360.0,2,1,1,40.0,2,1.255,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,2,245000.0,,,,,,360.0,2,31,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,385000.0,500.0,10.0,80.17,3.625,705000.0,360.0,1,31,1,60.0,2,-0.352,False,False,False,False,False,False,False,False,True,False,False,True,False,1
3,1,305000.0,468.0,25.0,77.66,,1355000.0,240.0,1,32,1,50.0,2,,False,False,False,False,False,False,False,True,False,False,False,False,True,1
1,3,135000.0,72.0,25.0,96.429,4.5,145000.0,360.0,3,32,1,40.0,2,0.508,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,475000.0,155.0,39.0,79.178,3.49,735000.0,240.0,1,32,1,30.0,2,0.294,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,595000.0,128.0,41.0,71.89,4.125,835000.0,360.0,1,32,1,60.0,2,0.62,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,25000.0,79.0,,,,,120.0,1,4,1,60.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,2,55000.0,13.0,,,,,360.0,2,4,1,60.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,1,145000.0,103.0,,,,,180.0,1,32,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,205000.0,240.0,10.0,74.074,3.49,275000.0,,1,4,1,60.0,2,-1.24,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,4,135000.0,70.0,25.0,101.01,4.625,135000.0,360.0,4,1,1,30.0,2,0.664,False,False,False,False,False,False,False,False,True,False,False,True,False,1
4,1,195000.0,105.0,,,,,360.0,1,31,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,115000.0,80.0,,,,,,1,1,1,40.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,425000.0,220.0,25.0,80.0,4.375,535000.0,360.0,1,32,1,40.0,2,0.388,False,False,False,False,False,False,False,False,True,True,False,False,False,1
2,1,525000.0,203.0,25.0,69.33,3.125,755000.0,360.0,1,31,1,30.0,2,-0.266,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,2,395000.0,81.0,49.0,95.0,5.0,405000.0,360.0,2,1,1,30.0,2,1.92,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,85000.0,121.0,33.0,78.846,,325000.0,180.0,1,4,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,65000.0,41.0,10.0,8.904,,735000.0,180.0,1,1,3,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,25000.0,151.0,10.0,16.78,3.99,145000.0,60.0,1,2,1,50.0,2,0.727,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,1105000.0,514.0,25.0,61.972,3.25,1775000.0,360.0,1,31,1,40.0,2,-0.45,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,2,135000.0,75.0,36.0,,4.25,145000.0,360.0,2,1,1,23.0,2,1.501,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,3,365000.0,123.0,33.0,100.0,4.625,355000.0,360.0,3,1,1,40.0,2,0.329,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,95000.0,75.0,,,,,,1,31,1,50.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,385000.0,326.0,10.0,54.05,3.875,725000.0,180.0,1,1,1,30.0,2,0.3805,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,55000.0,174.0,33.0,60.205,2.99,405000.0,180.0,1,4,1,40.0,2,-0.61,False,False,False,False,False,True,False,False,False,False,True,False,False,1
1,1,705000.0,319.0,33.0,35.97,3.75,1965000.0,360.0,1,32,1,50.0,2,0.001,False,False,False,False,False,True,False,False,False,False,True,False,False,1
3,1,25000.0,73.0,,,,,,1,4,1,50.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,55000.0,350.0,25.0,61.512,,605000.0,361.0,1,4,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,245000.0,97.0,33.0,95.0,4.75,255000.0,360.0,1,1,1,30.0,2,1.574,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,1,105000.0,170.0,10.0,34.48,,295000.0,360.0,1,31,1,70.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,105000.0,193.0,25.0,66.38,,855000.0,361.0,1,2,1,40.0,2,,False,False,True,False,False,False,False,False,False,False,False,True,False,1
4,1,45000.0,97.0,,,,,108.0,1,4,1,60.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,355000.0,1240.0,10.0,52.27,4.125,2205000.0,360.0,1,4,1,60.0,2,-0.453,False,False,False,False,False,False,False,True,False,False,False,False,True,1
1,1,105000.0,66.0,,,,,,1,1,1,50.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,1005000.0,470.0,33.0,52.82,,2205000.0,360.0,1,2,1,60.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,375000.0,147.0,25.0,39.947,3.75,945000.0,360.0,1,31,1,50.0,2,-0.316,False,False,True,False,False,False,False,False,False,False,False,True,False,1
3,1,155000.0,387.0,10.0,50.662,,775000.0,360.0,1,2,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,2,355000.0,113.0,38.0,96.5,4.0,365000.0,360.0,2,1,1,30.0,2,1.693,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,465000.0,162.0,25.0,76.667,3.625,605000.0,300.0,1,31,1,30.0,2,-0.029,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,405000.0,177.0,33.0,66.0,4.375,615000.0,360.0,1,32,1,60.0,2,0.75437,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,565000.0,131.0,40.0,60.54,3.75,925000.0,360.0,1,32,1,50.0,2,0.15643,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,105000.0,125.0,33.0,80.4,,505000.0,240.0,1,2,1,60.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,1035000.0,674.0,33.0,28.67,3.6,3605000.0,360.0,1,31,3,40.0,2,-0.165,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,1,145000.0,131.0,,,,,120.0,1,31,1,60.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,35000.0,21.0,10.0,100.0,,35000.0,300.0,1,4,1,30.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,1,45000.0,120.0,25.0,37.5,,125000.0,,1,2,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,25000.0,27.0,38.0,95.0,4.625,35000.0,240.0,1,1,1,30.0,2,1.313,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,415000.0,300.0,10.0,43.16,2.8,975000.0,360.0,1,31,1,30.0,2,-0.073,False,False,False,False,False,False,False,True,False,False,False,False,True,1
1,1,485000.0,196.0,33.0,87.27,4.375,555000.0,360.0,1,31,1,30.0,2,0.92,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,665000.0,395.0,25.0,75.28,4.375,885000.0,360.0,1,32,1,60.0,2,0.369,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,25000.0,172.0,10.0,54.06,,605000.0,360.0,1,4,1,40.0,2,,False,False,False,False,False,False,False,True,False,True,False,False,False,1
1,1,105000.0,43.0,40.0,85.0,4.95,125000.0,360.0,1,4,1,30.0,2,0.5,False,False,False,False,False,False,False,False,True,False,False,True,False,1
3,1,25000.0,15.0,45.0,13.72,,145000.0,120.0,1,2,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,235000.0,282.0,25.0,91.11,,355000.0,180.0,1,4,1,60.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,505000.0,427.0,25.0,45.46,5.74,1105000.0,360.0,1,31,1,40.0,2,0.69,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,135000.0,190.0,25.0,94.23,,525000.0,240.0,1,4,1,40.0,2,,False,False,False,False,False,True,False,False,False,False,True,False,False,1
1,2,195000.0,129.0,10.0,,4.0,195000.0,360.0,2,1,1,60.0,2,1.416,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,1485000.0,1114.0,25.0,41.111,3.5,3605000.0,360.0,1,31,1,50.0,2,-0.248,False,False,False,False,False,False,False,True,False,False,True,False,False,1
3,1,75000.0,275.0,25.0,37.571,,405000.0,120.0,1,2,1,60.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,1,85000.0,75.0,,,,,240.0,1,4,1,50.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,615000.0,221.0,33.0,70.171,4.0,875000.0,360.0,1,31,1,50.0,2,0.305,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,275000.0,142.0,25.0,,3.625,565000.0,360.0,1,31,1,50.0,2,-0.385,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,145000.0,429.0,25.0,79.99,3.99,845000.0,360.0,1,31,1,50.0,2,-1.17,False,False,False,False,False,False,False,True,False,True,False,False,False,1
1,1,155000.0,128.0,33.0,63.56,5.25,235000.0,240.0,1,2,1,60.0,2,-0.01,False,False,False,False,False,False,False,False,True,False,True,False,False,1
2,1,725000.0,185.0,36.0,38.74,3.375,1875000.0,360.0,1,32,1,40.0,2,-0.419,False,False,False,False,False,False,False,False,True,False,False,True,False,1
4,1,35000.0,87.0,,,,,180.0,1,32,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,615000.0,346.0,25.0,77.83,3.375,785000.0,360.0,1,31,2,40.0,2,-0.344,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,425000.0,348.0,38.0,95.5,,1335000.0,361.0,1,32,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,285000.0,204.0,25.0,59.98,3.75,485000.0,180.0,1,31,1,40.0,2,0.558,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,25000.0,80.0,10.0,23.33,,455000.0,360.0,1,2,1,50.0,2,,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,1,535000.0,764.0,10.0,83.43,3.125,875000.0,360.0,1,31,1,40.0,2,-0.29,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,105000.0,89.0,10.0,62.5,3.99,165000.0,360.0,1,4,1,60.0,2,1.525,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,1705000.0,1020.0,36.0,34.623,2.375,4915000.0,360.0,1,31,1,70.0,2,-0.771,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,435000.0,364.0,,,,,,1,31,1,40.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,35000.0,95.0,25.0,112.576,,55000.0,,1,2,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,355000.0,304.0,41.0,41.17,3.99,855000.0,180.0,1,32,1,60.0,2,0.4922,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,155000.0,129.0,33.0,54.4,3.99,595000.0,360.0,1,31,1,50.0,2,-1.03,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,295000.0,90.0,25.0,28.0,3.625,1055000.0,360.0,1,31,1,50.0,2,0.174,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,1,145000.0,193.0,33.0,80.0,,315000.0,300.0,1,2,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,55000.0,53.0,33.0,43.9,5.15,115000.0,180.0,1,2,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,85000.0,80.0,25.0,39.0,,205000.0,300.0,1,2,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,105000.0,162.0,,,,,,1,31,1,60.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,75000.0,76.0,10.0,33.47,4.125,225000.0,120.0,1,2,1,70.0,2,-0.205,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,1815000.0,450.0,55.0,78.87,3.275,2305000.0,360.0,1,32,1,50.0,2,-0.022,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,285000.0,157.0,33.0,41.168,3.375,685000.0,180.0,1,32,1,50.0,2,0.279,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,15000.0,91.0,25.0,91.49,,185000.0,180.0,1,2,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,905000.0,490.0,33.0,58.06,3.125,1555000.0,360.0,1,32,2,70.0,2,-0.28805,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,2,195000.0,130.0,,,,,,2,1,1,40.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,85000.0,189.0,25.0,79.911,2.99,535000.0,180.0,1,31,1,30.0,2,-1.15,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,2,555000.0,,10.0,96.142,,585000.0,360.0,2,31,1,40.0,2,,False,False,True,False,False,False,False,False,False,False,True,False,False,1
1,1,505000.0,330.0,33.0,51.546,3.0,975000.0,360.0,1,32,1,60.0,2,-0.575,False,False,False,False,False,False,False,False,True,False,True,False,False,1
